Bulbassauro,2022-06-30 06:28:49.891,294
Charmander,2022-06-30 06:28:50.891,455.5
Bulbassauro,2022-06-30 06:28:50.891,294.3
Charmander,2022-06-30 06:28:51.891,455.8
Bulbassauro,2022-06-30 06:28:51.891,294.9
Charmander,2022-06-30 06:28:52.891,454.5
Bulbassauro,2022-06-30 06:28:52.891,294.6
Charmander,2022-06-30 06:28:53.891,453.5
Bulbassauro,2022-06-30 06:28:53.891,293.8
Charmander,2022-06-30 06:28:54.891,454.8
Bulbassauro,2022-06-30 06:28:54.891,294
Bulbassauro,2022-06-30 06:28:55.891,294.5
Pikachu,2022-06-30 06:28:56.36,6.1
Charmander,2022-06-30 06:28:56.891,453.7
Bulbassauro,2022-06-30 06:28:56.891,294
Charmander,2022-06-30 06:28:57.891,454.4
Bulbassauro,2022-06-30 06:28:57.891,294.3
Charmander,2022-06-30 06:28:58.893,455.2
Bulbassauro,2022-06-30 06:28:58.893,294.9
Charmander,2022-06-30 06:28:59.893,454.9
Bulbassauro,2022-06-30 06:28:59.893,294.7
Charmander,2022-06-30 06:29:00.893,455.4
Bulbassauro,2022-06-30 06:29:00.893,294.8
Charmander,2022-06-30 06:29:01.893,456.4
Bulbassauro,2022-06-30 06:29:01.893,295.2
Squirtle,2022-06-30 06:29:02.893,106664
Charmander,2022-06-30 06:29:02.893,455.4
Bulbassauro,2022-06-30 06:29:02.893,294.6
Charmander,2022-06-30 06:29:03.893,454.8
Bulbassauro,2022-06-30 06:29:03.893,294.1
Charmander,2022-06-30 06:29:04.893,455.3
Bulbassauro,2022-06-30 06:29:04.893,294.4
Charmander,2022-06-30 06:29:05.893,455.9
Bulbassauro,2022-06-30 06:29:05.893,294.7
Charmander,2022-06-30 06:29:06.909,455.3
Bulbassauro,2022-06-30 06:29:06.909,294.3
Charmander,2022-06-30 06:29:07.893,455.1
Bulbassauro,2022-06-30 06:29:07.893,294
Charmander,2022-06-30 06:29:08.893,455.8
Bulbassauro,2022-06-30 06:29:08.893,294.3
Charmander,2022-06-30 06:29:09.893,456.5
Bulbassauro,2022-06-30 06:29:09.893,294.7
Charmander,2022-06-30 06:29:10.893,457.1
Bulbassauro,2022-06-30 06:29:10.893,295
Charmander,2022-06-30 06:29:11.893,457.5
Bulbassauro,2022-06-30 06:29:11.893,295.2
Charmander,2022-06-30 06:29:12.893,457.1
Bulbassauro,2022-06-30 06:29:12.893,295
Charmander,2022-06-30 06:29:13.893,457
Bulbassauro,2022-06-30 06:29:13.893,294.9
Charmander,2022-06-30 06:29:14.893,457.2
Bulbassauro,2022-06-30 06:29:14.893,295
Squirtle,2022-06-30 06:29:15.893,106665
Charmander,2022-06-30 06:29:15.893,457.6
Bulbassauro,2022-06-30 06:29:15.893,295.3
Pikachu,2022-06-30 06:29:16.362,6
Charmander,2022-06-30 06:29:16.893,458.3
Bulbassauro,2022-06-30 06:29:16.893,295.8
Charmander,2022-06-30 06:29:17.894,457.8
Bulbassauro,2022-06-30 06:29:17.894,295.5
Charmander,2022-06-30 06:29:18.894,456.6
Bulbassauro,2022-06-30 06:29:18.894,294.7
Charmander,2022-06-30 06:29:19.894,456.7
Bulbassauro,2022-06-30 06:29:19.894,294.6
Charmander,2022-06-30 06:29:20.894,456.8
Charmander,2022-06-30 06:29:21.896,457
Charmander,2022-06-30 06:29:22.88,457.3
Bulbassauro,2022-06-30 06:29:22.88,294.8
Charmander,2022-06-30 06:29:23.88,457.9
Bulbassauro,2022-06-30 06:29:23.88,295.2
Charmander,2022-06-30 06:29:24.88,457.6
Bulbassauro,2022-06-30 06:29:24.88,295
Charmander,2022-06-30 06:29:25.88,457
Bulbassauro,2022-06-30 06:29:25.88,294.6
Charmander,2022-06-30 06:29:26.88,457.2
Bulbassauro,2022-06-30 06:29:26.88,294.7
Charmander,2022-06-30 06:29:27.88,457.5
Bulbassauro,2022-06-30 06:29:27.88,294.8
Pikachu,2022-06-30 06:29:29.35,5.9
Bulbassauro,2022-06-30 06:29:28.881,295
Squirtle,2022-06-30 06:29:29.881,106666
Charmander,2022-06-30 06:29:29.881,457.3
Bulbassauro,2022-06-30 06:29:29.881,295.1
Charmander,2022-06-30 06:29:30.897,457.2
Bulbassauro,2022-06-30 06:29:30.897,295.3
Charmander,2022-06-30 06:29:31.881,457.3
Bulbassauro,2022-06-30 06:29:31.881,295.5
Charmander,2022-06-30 06:29:32.881,457.5
Bulbassauro,2022-06-30 06:29:32.881,295.6
Pikachu,2022-06-30 06:29:34.352,5.8
Charmander,2022-06-30 06:29:33.881,458.2
Bulbassauro,2022-06-30 06:29:33.881,296.1
Charmander,2022-06-30 06:29:34.884,458.7
Bulbassauro,2022-06-30 06:29:34.884,296.6
Charmander,2022-06-30 06:29:35.884,458.2
Bulbassauro,2022-06-30 06:29:35.884,296.3
Charmander,2022-06-30 06:29:36.884,457.8
Bulbassauro,2022-06-30 06:29:36.884,296
Charmander,2022-06-30 06:29:37.884,458.5
Bulbassauro,2022-06-30 06:29:37.884,296.4
Charmander,2022-06-30 06:29:38.884,459.2
Bulbassauro,2022-06-30 06:29:38.884,296.9
Pikachu,2022-06-30 06:29:40.353,5.7
Charmander,2022-06-30 06:29:39.884,459.1
Pikachu,2022-06-30 06:29:41.353,5.8
Bulbassauro,2022-06-30 06:29:40.884,297
Pikachu,2022-06-30 06:29:42.353,5.7
Charmander,2022-06-30 06:29:41.9,458.9
Squirtle,2022-06-30 06:29:42.9,106667
Charmander,2022-06-30 06:29:42.9,458.1
Charmander,2022-06-30 06:29:43.884,457.5
Bulbassauro,2022-06-30 06:29:43.884,296.7
Charmander,2022-06-30 06:29:44.884,457.4
Bulbassauro,2022-06-30 06:29:44.884,296.6
Charmander,2022-06-30 06:29:46.884,457.6
Bulbassauro,2022-06-30 06:29:46.884,296.7
Charmander,2022-06-30 06:29:47.884,458.3
Bulbassauro,2022-06-30 06:29:47.884,297.1
Charmander,2022-06-30 06:29:48.884,458.8
Bulbassauro,2022-06-30 06:29:48.884,297.5
Charmander,2022-06-30 06:29:49.884,459.2
Bulbassauro,2022-06-30 06:29:49.884,297.7
Charmander,2022-06-30 06:29:50.884,459.4
Charmander,2022-06-30 06:29:51.884,459.5
Bulbassauro,2022-06-30 06:29:51.884,297.5
Pikachu,2022-06-30 06:29:53.353,5.6
Charmander,2022-06-30 06:29:52.884,459.9
Bulbassauro,2022-06-30 06:29:52.884,297.7
Charmander,2022-06-30 06:29:53.9,460.5
Bulbassauro,2022-06-30 06:29:53.9,298.1
Charmander,2022-06-30 06:29:54.884,461
Bulbassauro,2022-06-30 06:29:54.884,298.4
Squirtle,2022-06-30 06:29:55.884,106668
Charmander,2022-06-30 06:29:55.884,460.7
Bulbassauro,2022-06-30 06:29:55.884,298.2
Charmander,2022-06-30 06:29:56.884,459.7
Bulbassauro,2022-06-30 06:29:56.884,297.6
Charmander,2022-06-30 06:29:57.919,459.2
Bulbassauro,2022-06-30 06:29:57.919,297.2
Charmander,2022-06-30 06:29:58.888,459.3
Bulbassauro,2022-06-30 06:29:59.888,297.3
Charmander,2022-06-30 06:30:00.888,458.4
Bulbassauro,2022-06-30 06:30:00.888,296.7
Charmander,2022-06-30 06:30:01.888,458.1
Bulbassauro,2022-06-30 06:30:01.888,296.5
Charmander,2022-06-30 06:30:02.888,458.4
Bulbassauro,2022-06-30 06:30:02.888,296.7
Charmander,2022-06-30 06:30:03.888,459
Bulbassauro,2022-06-30 06:30:03.888,297.1
Charmander,2022-06-30 06:30:04.888,459.3
Bulbassauro,2022-06-30 06:30:04.888,297.4
Charmander,2022-06-30 06:30:05.888,459.2
Charmander,2022-06-30 06:30:06.888,459.5
Bulbassauro,2022-06-30 06:30:06.888,297.3
Bulbassauro,2022-06-30 06:30:07.888,297.2
Charmander,2022-06-30 06:30:08.904,460
Bulbassauro,2022-06-30 06:30:08.904,297.5
Squirtle,2022-06-30 06:30:09.888,106669
Charmander,2022-06-30 06:30:09.888,460.1
Bulbassauro,2022-06-30 06:30:09.888,297.7
Charmander,2022-06-30 06:30:10.888,459.2
Bulbassauro,2022-06-30 06:30:10.888,297.4
Charmander,2022-06-30 06:30:11.888,458.8
Charmander,2022-06-30 06:30:12.904,458.6
Bulbassauro,2022-06-30 06:30:12.904,297.3
Charmander,2022-06-30 06:30:13.888,458.2
Bulbassauro,2022-06-30 06:30:13.888,297.1
Charmander,2022-06-30 06:30:14.888,458.1
Bulbassauro,2022-06-30 06:30:14.888,297.2
Charmander,2022-06-30 06:30:15.888,458.2
Bulbassauro,2022-06-30 06:30:15.888,297.3
Charmander,2022-06-30 06:30:16.888,458.3
Bulbassauro,2022-06-30 06:30:16.888,297.1
Charmander,2022-06-30 06:30:17.888,458.2
Bulbassauro,2022-06-30 06:30:17.888,297
Charmander,2022-06-30 06:30:19.888,458.3
Charmander,2022-06-30 06:30:20.904,458.4
Charmander,2022-06-30 06:30:21.904,458.7
Bulbassauro,2022-06-30 06:30:21.904,297.1
Squirtle,2022-06-30 06:30:22.888,106670
Charmander,2022-06-30 06:30:22.888,458.9
Charmander,2022-06-30 06:30:23.904,458.8
Charmander,2022-06-30 06:30:24.888,459.1
Bulbassauro,2022-06-30 06:30:24.888,297.4
Charmander,2022-06-30 06:30:25.888,458.8
Bulbassauro,2022-06-30 06:30:25.888,297.2
Charmander,2022-06-30 06:30:26.888,458.5
Bulbassauro,2022-06-30 06:30:26.888,296.9
Charmander,2022-06-30 06:30:28.889,458.7
Charmander,2022-06-30 06:30:29.889,459
Charmander,2022-06-30 06:30:30.889,459.3
Bulbassauro,2022-06-30 06:30:30.889,297.2
Charmander,2022-06-30 06:30:31.889,459.1
Bulbassauro,2022-06-30 06:30:31.889,297.1
Charmander,2022-06-30 06:30:32.889,458.9
Bulbassauro,2022-06-30 06:30:32.889,296.9
Charmander,2022-06-30 06:30:33.889,458.8
Charmander,2022-06-30 06:30:34.889,458.5
Bulbassauro,2022-06-30 06:30:34.889,296.8
Squirtle,2022-06-30 06:30:35.889,106671
Bulbassauro,2022-06-30 06:30:35.889,296.5
Charmander,2022-06-30 06:30:36.889,459.2
Bulbassauro,2022-06-30 06:30:36.889,296.7
Charmander,2022-06-30 06:30:37.889,459.4
Charmander,2022-06-30 06:30:38.892,459.3
Bulbassauro,2022-06-30 06:30:38.892,296.5
Charmander,2022-06-30 06:30:39.892,459.5
Charmander,2022-06-30 06:30:40.893,459.7
Bulbassauro,2022-06-30 06:30:40.893,296.6
Charmander,2022-06-30 06:30:41.893,459.4
Bulbassauro,2022-06-30 06:30:41.893,296.3
Charmander,2022-06-30 06:30:42.908,459.2
Bulbassauro,2022-06-30 06:30:42.908,296.2
Charmander,2022-06-30 06:30:43.893,459.5
Bulbassauro,2022-06-30 06:30:43.893,296.3
Charmander,2022-06-30 06:30:44.893,459.8
Bulbassauro,2022-06-30 06:30:44.893,296.5
Charmander,2022-06-30 06:30:45.908,460.6
Bulbassauro,2022-06-30 06:30:45.908,297
Charmander,2022-06-30 06:30:46.893,461.5
Bulbassauro,2022-06-30 06:30:46.893,297.5
Charmander,2022-06-30 06:30:47.893,461.4
Bulbassauro,2022-06-30 06:30:47.893,297.4
Squirtle,2022-06-30 06:30:48.893,106672
Charmander,2022-06-30 06:30:48.893,461
Bulbassauro,2022-06-30 06:30:48.893,297.1
Charmander,2022-06-30 06:30:49.893,461.2
Bulbassauro,2022-06-30 06:30:49.893,297.3
Charmander,2022-06-30 06:30:50.893,461.1
Bulbassauro,2022-06-30 06:30:50.893,297.2
Charmander,2022-06-30 06:30:51.893,461.5
Bulbassauro,2022-06-30 06:30:51.893,297.4
Charmander,2022-06-30 06:30:52.893,462.4
Bulbassauro,2022-06-30 06:30:52.893,298
Charmander,2022-06-30 06:30:53.893,462.8
Bulbassauro,2022-06-30 06:30:53.893,298.4
Charmander,2022-06-30 06:30:54.893,462.7
Charmander,2022-06-30 06:30:55.895,462.4
Charmander,2022-06-30 06:30:56.895,462.2
Bulbassauro,2022-06-30 06:30:56.895,298.3
Charmander,2022-06-30 06:30:58.88,462
Bulbassauro,2022-06-30 06:30:58.88,298.2
Charmander,2022-06-30 06:30:59.88,462.3
Bulbassauro,2022-06-30 06:30:59.88,298.4
Charmander,2022-06-30 06:31:00.88,462.5
Bulbassauro,2022-06-30 06:31:00.88,298.5
Charmander,2022-06-30 06:31:01.88,462.7
Bulbassauro,2022-06-30 06:31:01.88,298.6
Squirtle,2022-06-30 06:31:02.88,106673
Charmander,2022-06-30 06:31:02.88,462.8
Bulbassauro,2022-06-30 06:31:02.88,298.7
Charmander,2022-06-30 06:31:03.88,462.5
Bulbassauro,2022-06-30 06:31:03.88,298.6
Charmander,2022-06-30 06:31:04.911,462.8
Bulbassauro,2022-06-30 06:31:04.911,298.8
Charmander,2022-06-30 06:31:05.895,462.6
Charmander,2022-06-30 06:31:06.895,461.8
Bulbassauro,2022-06-30 06:31:06.895,298.2
Charmander,2022-06-30 06:31:07.88,461
Bulbassauro,2022-06-30 06:31:07.88,297.8
Charmander,2022-06-30 06:31:08.88,460.7
Bulbassauro,2022-06-30 06:31:08.88,297.6
Charmander,2022-06-30 06:31:09.895,461
Charmander,2022-06-30 06:31:10.911,461.5
Bulbassauro,2022-06-30 06:31:10.911,297.8
Charmander,2022-06-30 06:31:11.911,460.6
Bulbassauro,2022-06-30 06:31:11.911,297.6
Charmander,2022-06-30 06:31:12.895,460
Bulbassauro,2022-06-30 06:31:12.895,297.1
Charmander,2022-06-30 06:31:13.88,460.9
Bulbassauro,2022-06-30 06:31:13.88,297.7
Charmander,2022-06-30 06:31:14.895,461.1
Bulbassauro,2022-06-30 06:31:14.895,297.9
Squirtle,2022-06-30 06:31:15.88,106674
Bulbassauro,2022-06-30 06:31:15.88,297.8
Charmander,2022-06-30 06:31:16.88,462
Bulbassauro,2022-06-30 06:31:16.88,298.6
Pikachu,2022-06-30 06:31:18.364,5.5
Charmander,2022-06-30 06:31:17.88,461.9
Bulbassauro,2022-06-30 06:31:17.88,298.8
Pikachu,2022-06-30 06:31:19.364,5.6
Charmander,2022-06-30 06:31:19.88,460.1
Bulbassauro,2022-06-30 06:31:19.88,297.5
Charmander,2022-06-30 06:31:20.88,460.8
Bulbassauro,2022-06-30 06:31:20.88,297.9
Charmander,2022-06-30 06:31:21.88,460.6
Charmander,2022-06-30 06:31:22.88,460
Bulbassauro,2022-06-30 06:31:22.88,297.4
Charmander,2022-06-30 06:31:23.88,460.3
Bulbassauro,2022-06-30 06:31:23.88,297.6
Charmander,2022-06-30 06:31:24.88,461.2
Bulbassauro,2022-06-30 06:31:24.88,298.4
Charmander,2022-06-30 06:31:25.88,461.9
Bulbassauro,2022-06-30 06:31:25.88,298.8
Charmander,2022-06-30 06:31:26.88,462.3
Bulbassauro,2022-06-30 06:31:26.88,298.9
Charmander,2022-06-30 06:31:27.896,462.2
Bulbassauro,2022-06-30 06:31:27.896,298.8
Squirtle,2022-06-30 06:31:28.88,106675
Charmander,2022-06-30 06:31:29.88,462.5
Bulbassauro,2022-06-30 06:31:29.88,299
Charmander,2022-06-30 06:31:30.88,462.7
Bulbassauro,2022-06-30 06:31:30.88,298.9
Charmander,2022-06-30 06:31:31.88,462.6
Bulbassauro,2022-06-30 06:31:31.88,298.8
Charmander,2022-06-30 06:31:32.896,462.4
Charmander,2022-06-30 06:31:33.88,462.3
Charmander,2022-06-30 06:31:34.88,462.5
Bulbassauro,2022-06-30 06:31:34.88,299
Pikachu,2022-06-30 06:31:35.364,5.5
Charmander,2022-06-30 06:31:35.88,462.3
Bulbassauro,2022-06-30 06:31:35.88,299.1
Charmander,2022-06-30 06:31:36.88,461.8
Bulbassauro,2022-06-30 06:31:36.88,299.2
Pikachu,2022-06-30 06:31:37.364,5.6
Charmander,2022-06-30 06:31:37.88,462.4
Charmander,2022-06-30 06:31:38.88,463.2
Bulbassauro,2022-06-30 06:31:38.88,299.3
Charmander,2022-06-30 06:31:39.88,462.3
Charmander,2022-06-30 06:31:40.88,461.8
Bulbassauro,2022-06-30 06:31:40.88,299.1
Charmander,2022-06-30 06:31:41.88,462.3
Bulbassauro,2022-06-30 06:31:41.88,299.3
Squirtle,2022-06-30 06:31:42.911,106676
Charmander,2022-06-30 06:31:42.911,462.7
Bulbassauro,2022-06-30 06:31:42.911,299.6
Charmander,2022-06-30 06:31:43.88,462.6
Bulbassauro,2022-06-30 06:31:43.88,299.5
Pikachu,2022-06-30 06:31:44.364,5.5
Charmander,2022-06-30 06:31:44.88,462.3
Bulbassauro,2022-06-30 06:31:44.88,299.3
Pikachu,2022-06-30 06:31:45.364,5.6
Charmander,2022-06-30 06:31:45.88,462.4
Charmander,2022-06-30 06:31:46.88,462.3
Bulbassauro,2022-06-30 06:31:46.88,299.2
Bulbassauro,2022-06-30 06:31:47.88,299.1
Charmander,2022-06-30 06:31:48.896,462.2
Pikachu,2022-06-30 06:31:49.364,5.5
Charmander,2022-06-30 06:31:49.88,462.5
Bulbassauro,2022-06-30 06:31:49.88,299.2
Pikachu,2022-06-30 06:31:50.364,5.6
Charmander,2022-06-30 06:31:50.88,462.6
Bulbassauro,2022-06-30 06:31:50.88,299.4
Charmander,2022-06-30 06:31:51.88,462
Bulbassauro,2022-06-30 06:31:51.88,299
Charmander,2022-06-30 06:31:52.88,461.5
Bulbassauro,2022-06-30 06:31:52.88,298.7
Charmander,2022-06-30 06:31:53.88,461.6
Bulbassauro,2022-06-30 06:31:53.88,298.9
Charmander,2022-06-30 06:31:54.88,461.4
Bulbassauro,2022-06-30 06:31:54.88,298.8
Squirtle,2022-06-30 06:31:55.88,106677
Pikachu,2022-06-30 06:31:56.364,5.5
Charmander,2022-06-30 06:31:56.88,461.5
Pikachu,2022-06-30 06:31:57.365,5.6
Pikachu,2022-06-30 06:31:58.35,5.5
Charmander,2022-06-30 06:31:58.897,461.4
Charmander,2022-06-30 06:31:59.881,461.5
Pikachu,2022-06-30 06:32:00.35,5.6
Charmander,2022-06-30 06:32:00.881,461.4
Bulbassauro,2022-06-30 06:32:00.881,298.9
Charmander,2022-06-30 06:32:01.881,461.2
Bulbassauro,2022-06-30 06:32:01.881,298.8
Pikachu,2022-06-30 06:32:02.35,5.5
Charmander,2022-06-30 06:32:02.881,461.1
Bulbassauro,2022-06-30 06:32:02.881,298.7
Pikachu,2022-06-30 06:32:03.35,5.6
Charmander,2022-06-30 06:32:03.881,460.9
Charmander,2022-06-30 06:32:04.913,461.1
Pikachu,2022-06-30 06:32:05.35,5.5
Charmander,2022-06-30 06:32:05.881,461.7
Bulbassauro,2022-06-30 06:32:05.881,298.9
Charmander,2022-06-30 06:32:06.898,461.9
Bulbassauro,2022-06-30 06:32:06.898,299.1
Charmander,2022-06-30 06:32:07.882,462
Squirtle,2022-06-30 06:32:08.885,106678
Charmander,2022-06-30 06:32:08.885,462.9
Bulbassauro,2022-06-30 06:32:08.885,299.6
Charmander,2022-06-30 06:32:09.885,463.3
Bulbassauro,2022-06-30 06:32:09.885,300
Charmander,2022-06-30 06:32:10.885,463
Bulbassauro,2022-06-30 06:32:10.885,300.1
Pikachu,2022-06-30 06:32:11.354,5.6
Charmander,2022-06-30 06:32:11.885,462.5
Bulbassauro,2022-06-30 06:32:11.885,299.9
Charmander,2022-06-30 06:32:12.9,462.1
Bulbassauro,2022-06-30 06:32:12.9,299.6
Pikachu,2022-06-30 06:32:13.354,5.5
Charmander,2022-06-30 06:32:13.885,462.5
Bulbassauro,2022-06-30 06:32:13.885,299.9
Charmander,2022-06-30 06:32:14.885,463
Bulbassauro,2022-06-30 06:32:14.885,300.2
Charmander,2022-06-30 06:32:15.885,462.2
Bulbassauro,2022-06-30 06:32:15.885,299.8
Charmander,2022-06-30 06:32:16.885,461.3
Bulbassauro,2022-06-30 06:32:16.885,299.2
Charmander,2022-06-30 06:32:17.885,461.5
Pikachu,2022-06-30 06:32:18.354,5.6
Charmander,2022-06-30 06:32:18.885,461.8
Bulbassauro,2022-06-30 06:32:18.885,299.4
Pikachu,2022-06-30 06:32:19.354,5.5
Pikachu,2022-06-30 06:32:20.354,5.6
Charmander,2022-06-30 06:32:20.885,461.3
Pikachu,2022-06-30 06:32:21.354,5.5
Squirtle,2022-06-30 06:32:21.885,106679
Charmander,2022-06-30 06:32:21.885,461
Pikachu,2022-06-30 06:32:22.354,5.6
Charmander,2022-06-30 06:32:22.885,461.5
Bulbassauro,2022-06-30 06:32:22.885,299.7
Pikachu,2022-06-30 06:32:23.354,5.5
Charmander,2022-06-30 06:32:23.885,461.4
Charmander,2022-06-30 06:32:25.885,461.5
Pikachu,2022-06-30 06:32:26.354,5.6
Charmander,2022-06-30 06:32:26.885,461.6
Bulbassauro,2022-06-30 06:32:26.885,299.8
Pikachu,2022-06-30 06:32:27.354,5.5
Charmander,2022-06-30 06:32:27.9,461.9
Charmander,2022-06-30 06:32:28.885,463.3
Bulbassauro,2022-06-30 06:32:28.885,300.1
Charmander,2022-06-30 06:32:29.888,464.8
Bulbassauro,2022-06-30 06:32:29.888,300.6
Charmander,2022-06-30 06:32:30.888,464
Bulbassauro,2022-06-30 06:32:30.888,300
Charmander,2022-06-30 06:32:31.888,463
Bulbassauro,2022-06-30 06:32:31.888,299.2
Charmander,2022-06-30 06:32:32.888,462.5
Bulbassauro,2022-06-30 06:32:32.888,298.7
Charmander,2022-06-30 06:32:33.888,462.7
Bulbassauro,2022-06-30 06:32:33.888,298.5
Squirtle,2022-06-30 06:32:34.888,106680
Bulbassauro,2022-06-30 06:32:34.888,298.4
Pikachu,2022-06-30 06:32:35.357,5.6
Charmander,2022-06-30 06:32:35.904,463.6
Bulbassauro,2022-06-30 06:32:35.904,298.8
Pikachu,2022-06-30 06:32:36.357,5.5
Charmander,2022-06-30 06:32:36.889,463.7
Charmander,2022-06-30 06:32:37.889,463.2
Bulbassauro,2022-06-30 06:32:37.889,298.4
Charmander,2022-06-30 06:32:38.889,463.5
Charmander,2022-06-30 06:32:39.889,463.1
Bulbassauro,2022-06-30 06:32:39.889,298.2
Charmander,2022-06-30 06:32:40.889,462.9
Bulbassauro,2022-06-30 06:32:40.889,298.1
Bulbassauro,2022-06-30 06:32:41.889,298.2
Charmander,2022-06-30 06:32:42.905,462.8
Bulbassauro,2022-06-30 06:32:42.905,298.1
Charmander,2022-06-30 06:32:43.889,462.4
Charmander,2022-06-30 06:32:44.889,461.5
Bulbassauro,2022-06-30 06:32:44.889,298.2
Charmander,2022-06-30 06:32:45.889,461.1
Bulbassauro,2022-06-30 06:32:45.889,298.3
Charmander,2022-06-30 06:32:47.889,460.8
Bulbassauro,2022-06-30 06:32:47.889,298.1
Squirtle,2022-06-30 06:32:48.889,106681
Charmander,2022-06-30 06:32:48.889,460.7
Charmander,2022-06-30 06:32:49.889,460.6
Charmander,2022-06-30 06:32:50.889,460.7
Bulbassauro,2022-06-30 06:32:50.889,298.2
Charmander,2022-06-30 06:32:51.889,461
Charmander,2022-06-30 06:32:52.889,461.6
Charmander,2022-06-30 06:32:53.889,461.9
Bulbassauro,2022-06-30 06:32:53.889,298.3
Bulbassauro,2022-06-30 06:32:54.889,298.4
Charmander,2022-06-30 06:32:55.889,461.8
Bulbassauro,2022-06-30 06:32:55.889,298.3
Charmander,2022-06-30 06:32:56.889,462.1
Bulbassauro,2022-06-30 06:32:56.889,298.5
Charmander,2022-06-30 06:32:57.905,462
Charmander,2022-06-30 06:32:58.889,461.9
Bulbassauro,2022-06-30 06:32:58.889,298.3
Bulbassauro,2022-06-30 06:32:59.889,298.2
Charmander,2022-06-30 06:33:00.889,462.3
Bulbassauro,2022-06-30 06:33:00.889,298.5
Squirtle,2022-06-30 06:33:01.889,106682
Charmander,2022-06-30 06:33:01.889,463.1
Bulbassauro,2022-06-30 06:33:01.889,299.1
Charmander,2022-06-30 06:33:02.889,463
Bulbassauro,2022-06-30 06:33:02.889,299.2
Charmander,2022-06-30 06:33:03.889,462.6
Bulbassauro,2022-06-30 06:33:03.889,298.9
Charmander,2022-06-30 06:33:04.889,461.9
Bulbassauro,2022-06-30 06:33:04.889,298.5
Charmander,2022-06-30 06:33:05.89,461.1
Bulbassauro,2022-06-30 06:33:05.89,297.9
Charmander,2022-06-30 06:33:06.89,461.4
Bulbassauro,2022-06-30 06:33:06.89,298
Charmander,2022-06-30 06:33:07.89,461.5
Bulbassauro,2022-06-30 06:33:07.89,298.2
Charmander,2022-06-30 06:33:09.89,461.9
Bulbassauro,2022-06-30 06:33:09.89,298.5
Charmander,2022-06-30 06:33:10.89,462.1
Bulbassauro,2022-06-30 06:33:10.89,298.7
Charmander,2022-06-30 06:33:11.89,462
Bulbassauro,2022-06-30 06:33:11.89,298.6
Charmander,2022-06-30 06:33:12.894,461.9
Bulbassauro,2022-06-30 06:33:12.894,298.5
Charmander,2022-06-30 06:33:13.894,461.5
Bulbassauro,2022-06-30 06:33:13.894,298.3
Squirtle,2022-06-30 06:33:14.894,106683
Bulbassauro,2022-06-30 06:33:14.894,298.2
Charmander,2022-06-30 06:33:15.894,461.9
Bulbassauro,2022-06-30 06:33:15.894,298.5
Charmander,2022-06-30 06:33:16.894,461.8
Bulbassauro,2022-06-30 06:33:16.894,298.4
Charmander,2022-06-30 06:33:17.894,461.4
Bulbassauro,2022-06-30 06:33:17.894,298.1
Charmander,2022-06-30 06:33:18.894,462.2
Bulbassauro,2022-06-30 06:33:18.894,298.7
Charmander,2022-06-30 06:33:19.894,462
Charmander,2022-06-30 06:33:20.894,461.7
Bulbassauro,2022-06-30 06:33:20.894,298.4
Charmander,2022-06-30 06:33:22.894,462.1
Bulbassauro,2022-06-30 06:33:22.894,298.7
Charmander,2022-06-30 06:33:23.894,461.6
Bulbassauro,2022-06-30 06:33:23.894,298.4
Bulbassauro,2022-06-30 06:33:24.894,298.3
Charmander,2022-06-30 06:33:25.894,461.7
Bulbassauro,2022-06-30 06:33:25.894,298.4
Charmander,2022-06-30 06:33:26.894,461.4
Bulbassauro,2022-06-30 06:33:26.894,298.1
Squirtle,2022-06-30 06:33:27.894,106684
Charmander,2022-06-30 06:33:27.894,461.5
Charmander,2022-06-30 06:33:28.909,461.9
Bulbassauro,2022-06-30 06:33:28.909,298.4
Charmander,2022-06-30 06:33:29.894,462.1
Bulbassauro,2022-06-30 06:33:29.894,298.5
Charmander,2022-06-30 06:33:30.894,462.3
Bulbassauro,2022-06-30 06:33:30.894,298.6
Charmander,2022-06-30 06:33:31.894,462.4
Bulbassauro,2022-06-30 06:33:31.894,298.7
Charmander,2022-06-30 06:33:32.894,462.5
Bulbassauro,2022-06-30 06:33:32.894,298.8
Charmander,2022-06-30 06:33:33.894,462.6
Bulbassauro,2022-06-30 06:33:33.894,298.9
Charmander,2022-06-30 06:33:34.894,463.2
Bulbassauro,2022-06-30 06:33:34.894,299.3
Charmander,2022-06-30 06:33:35.894,464.2
Bulbassauro,2022-06-30 06:33:35.894,299.9
Charmander,2022-06-30 06:33:36.894,463.8
Bulbassauro,2022-06-30 06:33:36.894,300.1
Charmander,2022-06-30 06:33:37.894,463.9
Bulbassauro,2022-06-30 06:33:37.894,300.4
Charmander,2022-06-30 06:33:38.896,463.6
Bulbassauro,2022-06-30 06:33:38.896,300.3
Charmander,2022-06-30 06:33:39.88,463.1
Bulbassauro,2022-06-30 06:33:39.88,300
Squirtle,2022-06-30 06:33:40.88,106685
Charmander,2022-06-30 06:33:40.88,462.9
Bulbassauro,2022-06-30 06:33:40.88,299.9
Charmander,2022-06-30 06:33:41.88,462.8
Charmander,2022-06-30 06:33:42.88,462.5
Bulbassauro,2022-06-30 06:33:42.88,299.7
Charmander,2022-06-30 06:33:43.88,462.7
Charmander,2022-06-30 06:33:44.88,462.9
Bulbassauro,2022-06-30 06:33:44.88,299.9
Charmander,2022-06-30 06:33:45.899,462.7
Bulbassauro,2022-06-30 06:33:45.899,299.8
